,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2023-10-11,152,23,,14,22,24451,309,34751,3,397,5677,456,9171,1341,63159,1,18194,7478,1821,18702,52400,170985,790,13,45,60,171,182,,1,23,21327,,660,1,29,449194,23237,95007,50,44667,167,3202,,1,101,24964,6116,4945,28,5996,3477,78,2851,57,,63,,7,4,201,938,213,129,536,,1904,414,1737,19831,33146,46899,621,424,20268,1363,369,305,3167,64,291,,1899,594,6004,602,,194,,17,,24,8,,4,12,6,2,2515,340
2023-10-12,152,23,,14,22,24451,309,34751,3,397,5677,456,9171,1341,63159,1,18194,7478,1821,18702,52400,170985,790,13,45,60,171,182,,1,23,21327,,660,1,29,449194,23237,95007,50,44667,167,3202,,1,101,24964,6116,4945,28,5996,3477,78,2851,57,,63,,7,4,201,938,213,129,536,,1904,414,1737,19831,33146,46899,621,424,20268,1363,369,305,3167,64,291,,1899,594,6004,602,,194,,17,,24,8,,4,12,6,2,2515,340
2023-10-13,152,23,,14,22,24451,309,34751,3,397,5677,456,9171,1341,63159,1,18194,7478,1821,18702,52400,170985,790,13,45,60,171,182,,1,23,21327,,660,1,29,449194,23237,95007,50,44667,167,3202,,1,101,24964,6116,4945,28,5996,3477,78,2851,57,,63,,7,4,201,938,213,129,536,,1904,414,1737,19831,33146,46899,621,424,20268,1363,369,305,3167,64,291,,1899,594,6004,602,,194,,17,,24,8,,4,12,6,2,2515,340
2023-10-14,152,23,,14,22,24451,309,34751,3,397,5677,456,9171,1341,63159,1,18194,7478,1821,18702,52400,170985,790,13,45,60,171,182,,1,23,21327,,660,1,29,449194,23237,95007,50,44667,167,3202,,1,101,24964,6116,4945,28,5996,3477,78,2851,57,,63,,7,4,201,938,213,129,536,,1904,414,1737,19831,33146,46899,621,424,20268,1363,369,305,3167,64,291,,1899,594,6004,602,,194,,17,,24,8,,4,12,6,2,2515,340
2023-10-15,152,23,,14,22,24451,309,34751,3,397,5677,456,9171,1341,63159,1,18194,7478,1821,18702,52400,170985,790,13,45,60,171,182,,1,23,21327,,660,1,29,449194,23237,95007,50,44667,167,3202,,1,101,24964,6116,4945,28,5996,3477,78,2851,57,,63,,7,4,201,938,213,129,536,,1904,414,1737,19831,33146,46899,621,424,20268,1363,369,305,3167,64,291,,1899,594,6004,602,,194,,17,,24,8,,4,12,6,2,2515,340
2023-10-16,152,23,,14,22,24451,309,34751,3,397,5677,456,9171,1341,63159,1,18194,7478,1821,18702,52400,170985,790,13,45,60,171,182,,1,23,21327,,660,1,29,449194,23237,95007,50,44667,167,3202,,1,101,24964,6116,4945,28,5996,3477,78,2851,57,,63,,7,4,201,938,213,129,536,,1904,414,1737,19831,33146,46899,621,424,20268,1363,369,305,3167,64,291,,1899,594,6004,602,,194,,17,,24,8,,4,12,6,2,2515,340
2023-10-17,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-18,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-19,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-20,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-21,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-22,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-23,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-24,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-25,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-26,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-27,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-28,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
2023-10-29,172,23,,14,29,43638,414,65589,3,549,6502,526,15695,1480,71503,3,20711,8403,2135,21781,61040,196929,861,19,75,69,182,288,,2,23,24041,,759,1,33,532599,26258,106340,74,51553,303,3673,,1,157,29246,6936,5637,31,6857,4281,90,3262,71,,74,,7,7,230,1069,261,296,593,,2277,629,2087,22580,37242,50815,692,483,23091,1535,418,389,3984,86,351,,2197,690,6744,731,,221,,18,2,31,10,,9,19,9,2,3895,605
